1569783082.57,-0.04285714403,-0.37142857909
1569783082.63,-0.04285714403,-0.38571429253
1569783082.76,-0.04285714403,-0.40000000596
1569783082.90,-0.04285714403,-0.40000000596
1569783082.96,-0.04285714403,-0.40000000596
1569783083.11,-0.04285714403,-0.40000000596
1569783083.24,-0.04285714403,-0.40000000596
1569783083.36,-0.04285714403,-0.40000000596
1569783083.44,-0.04285714403,-0.40000000596
1569783083.56,-0.02857142873,-0.40000000596
1569783083.63,0.01428571437,-0.40000000596
1569783083.78,0.02857142873,-0.40000000596
1569783083.90,0.02857142873,-0.40000000596
1569783083.97,0.02857142873,-0.40000000596
1569783084.03,0.02857142873,-0.40000000596
1569783084.16,0.02857142873,-0.40000000596
1569783084.30,0.02857142873,-0.40000000596
1569783084.36,0.02857142873,-0.40000000596
1569783084.50,0.02857142873,-0.40000000596
1569783084.63,0.02857142873,-0.40000000596
1569783084.77,0.02857142873,-0.40000000596
1569783084.83,0.04285714403,-0.40000000596
1569783084.90,0.07142857462,-0.40000000596
1569783085.03,0.08571428806,-0.40000000596
1569783085.10,0.10000000149,-0.40000000596
1569783085.23,0.10000000149,-0.40000000596
1569783085.44,0.10000000149,-0.40000000596
1569783085.44,0.10000000149,-0.40000000596
1569783085.56,0.10000000149,-0.40000000596
1569783085.63,0.10000000149,-0.40000000596
1569783085.76,0.10000000149,-0.40000000596
1569783085.90,0.10000000149,-0.40000000596
1569783085.97,0.08571428806,-0.40000000596
1569783086.03,0.07142857462,-0.40000000596
1569783086.16,0.07142857462,-0.40000000596
1569783086.30,0.07142857462,-0.40000000596
1569783086.43,0.07142857462,-0.40000000596
1569783086.57,0.05714285746,-0.40000000596
1569783086.57,0.01428571437,-0.40000000596
1569783086.70,-0.02857142873,-0.40000000596
1569783086.83,-0.08571428806,-0.40000000596
1569783086.90,-0.08571428806,-0.40000000596
1569783087.03,-0.08571428806,-0.40000000596
1569783087.17,-0.08571428806,-0.40000000596
1569783087.23,-0.00000000000,-0.40000000596
1569783087.36,0.07142857462,-0.40000000596
1569783087.43,0.07142857462,-0.35714286566
1569783087.56,0.07142857462,-0.31428572535
1569783087.63,0.07142857462,-0.30000001192
1569783087.76,0.07142857462,-0.28571429849
1569783087.90,0.07142857462,-0.27142858505
1569783087.97,-0.00000000000,-0.27142858505
1569783088.10,-0.07142857462,-0.27142858505
1569783088.17,-0.10000000149,-0.27142858505
1569783088.30,-0.14285714924,-0.28571429849
1569783088.43,-0.14285714924,-0.28571429849
1569783088.50,-0.15714286268,-0.31428572535
1569783088.63,-0.15714286268,-0.37142857909
1569783088.76,-0.15714286268,-0.40000000596
1569783088.83,-0.15714286268,-0.41428571939
1569783088.96,-0.15714286268,-0.41428571939
1569783089.03,-0.15714286268,-0.41428571939
1569783089.17,-0.15714286268,-0.41428571939
1569783089.29,-0.18571428955,-0.41428571939
